id,tree_id,grove_name,survey_year,dbh_cm,prefire_status,postfire_status,measure_delay,fire_id,fire_year,fire_name,cbi,rdnbr,unit_name,source,geometry
1387,AC082,Alder Creek,2021,83.5,1,0,1,2020CASTLE,2020,Castle,4,957,Giant Sequoia National Monument,"UCB, Hardlund","c(122489.040706235, -202134.719697272)"
1396,AC092,Alder Creek,2021,103.2,1,0,1,2020CASTLE,2020,Castle,4,1065,Giant Sequoia National Monument,"UCB, Hardlund","c(122483.977281555, -201940.483134781)"
1398,AC108S,Alder Creek,2021,283.3,1,0,1,2020CASTLE,2020,Castle,4,1174,Giant Sequoia National Monument,"UCB, Hardlund","c(122623.83657739, -201587.395148617)"
1402,AC111S,Alder Creek,2021,110.3,1,0,1,2020CASTLE,2020,Castle,4,1019,Giant Sequoia National Monument,"UCB, Hardlund","c(122427.350984835, -201790.948437694)"
1404,AC113S,Alder Creek,2021,366.1,1,0,1,2020CASTLE,2020,Castle,4,998,Giant Sequoia National Monument,"UCB, Hardlund","c(122267.085947756, -202066.515848183)"
1414,AC109S,Alder Creek,2021,124.1,1,0,1,2020CASTLE,2020,Castle,4,1097,Giant Sequoia National Monument,"UCB, Hardlund","c(122542.016106387, -201655.089413282)"
1415,AC112S,Alder Creek,2021,327.9,1,0,1,2020CASTLE,2020,Castle,4,869,Giant Sequoia National Monument,"UCB, Hardlund","c(122331.629014674, -202085.537922576)"
1418,AC116S,Alder Creek,2021,397.9,1,0,1,2020CASTLE,2020,Castle,4,1032,Giant Sequoia National Monument,"UCB, Hardlund","c(122565.743619258, -202031.112600369)"
1434,AC114S,Alder Creek,2021,146.4,1,0,1,2020CASTLE,2020,Castle,4,1061,Giant Sequoia National Monument,"UCB, Hardlund","c(122485.602069203, -201992.538177122)"
1438,AC107,Alder Creek,2021,359.7,1,0,1,2020CASTLE,2020,Castle,4,908,Giant Sequoia National Monument,"UCB, Hardlund","c(122387.623821276, -202086.790972869)"
1554,AC110S,Alder Creek,2021,131.5,1,0,1,2020CASTLE,2020,Castle,4,1105,Giant Sequoia National Monument,"UCB, Hardlund","c(122545.354524092, -201666.007306709)"
1555,AC081,Alder Creek,2021,112.1,1,0,1,2020CASTLE,2020,Castle,4,1067,Giant Sequoia National Monument,"UCB, Hardlund","c(122574.415265594, -202020.820737899)"
1558,AC115S,Alder Creek,2021,171.9,1,0,1,2020CASTLE,2020,Castle,4,1061,Giant Sequoia National Monument,"UCB, Hardlund","c(122494.804892492, -201999.264310688)"
1564,AC108,Alder Creek,2021,210.1,1,0,1,2020CASTLE,2020,Castle,4,908,Giant Sequoia National Monument,"UCB, Hardlund","c(122387.530085709, -202083.787799445)"
1565,AC109,Alder Creek,2021,337.4,0,0,1,2020CASTLE,2020,Castle,4,1039,Giant Sequoia National Monument,"UCB, Hardlund","c(122387.311369264, -202076.780394705)"
1590,AC093,Alder Creek,2021,261.3,1,0,1,2020CASTLE,2020,Castle,4,946,Giant Sequoia National Monument,"UCB, Hardlund","c(122329.126160695, -201941.323091309)"
1591,AC094,Alder Creek,2021,354.9,1,0,1,2020CASTLE,2020,Castle,4,989,Giant Sequoia National Monument,"UCB, Hardlund","c(122335.148426444, -201974.201742212)"
1592,AC095,Alder Creek,2021,103.5,1,0,1,2020CASTLE,2020,Castle,4,1106,Giant Sequoia National Monument,"UCB, Hardlund","c(122387.586095427, -201957.529481222)"
1593,AC096,Alder Creek,2021,124.1,1,0,1,2020CASTLE,2020,Castle,4,1106,Giant Sequoia National Monument,"UCB, Hardlund","c(122370.708241743, -201928.998837471)"
1594,AC044,Alder Creek,2021,321.5,1,0,1,2020CASTLE,2020,Castle,4,1147,Giant Sequoia National Monument,"UCB, Hardlund","c(122332.708003589, -201831.988976709)"
1595,AC015,Alder Creek,2021,464.7,0,0,1,2020CASTLE,2020,Castle,4,998,Giant Sequoia National Monument,"UCB, Hardlund","c(122606.107142619, -201979.747036156)"
1596,AC016,Alder Creek,2021,380.4,1,0,1,2020CASTLE,2020,Castle,4,1048,Giant Sequoia National Monument,"UCB, Hardlund","c(122572.976301409, -201942.706900558)"
1597,AC078,Alder Creek,2021,167.5,1,0,1,2020CASTLE,2020,Castle,4,1148,Giant Sequoia National Monument,"UCB, Hardlund","c(122521.163529056, -201979.40037055)"
1598,AC079,Alder Creek,2021,114,1,0,1,2020CASTLE,2020,Castle,4,1148,Giant Sequoia National Monument,"UCB, Hardlund","c(122519.292045579, -201983.467110811)"
1599,AC080,Alder Creek,2021,378.8,1,0,1,2020CASTLE,2020,Castle,4,1031,Giant Sequoia National Monument,"UCB, Hardlund","c(122560.254149425, -202047.317054432)"
1600,AC029,Alder Creek,2021,129,1,0,1,2020CASTLE,2020,Castle,4,917,Giant Sequoia National Monument,"UCB, Hardlund","c(122603.789931764, -201809.473221052)"
1601,AC030,Alder Creek,2021,119.5,1,0,1,2020CASTLE,2020,Castle,4,917,Giant Sequoia National Monument,"UCB, Hardlund","c(122594.120065349, -201819.796352248)"
1602,AC031,Alder Creek,2021,110.5,1,0,1,2020CASTLE,2020,Castle,4,917,Giant Sequoia National Monument,"UCB, Hardlund","c(122606.690891566, -201806.376281449)"
1603,AC032,Alder Creek,2021,127,1,0,1,2020CASTLE,2020,Castle,4,1070,Giant Sequoia National Monument,"UCB, Hardlund","c(122587.224507063, -201790.953153296)"
1604,AC033,Alder Creek,2021,106,1,0,1,2020CASTLE,2020,Castle,4,1070,Giant Sequoia National Monument,"UCB, Hardlund","c(122577.242173805, -201791.265691303)"
1605,AC034,Alder Creek,2021,107,1,0,1,2020CASTLE,2020,Castle,4,995,Giant Sequoia National Monument,"UCB, Hardlund","c(122553.098756653, -201818.074575279)"
1606,AC035,Alder Creek,2021,104,1,0,1,2020CASTLE,2020,Castle,4,840,Giant Sequoia National Monument,"UCB, Hardlund","c(122538.686037722, -201804.497297601)"
1607,AC060,Alder Creek,2021,351.7,1,0,1,2020CASTLE,2020,Castle,4,1143,Giant Sequoia National Monument,"UCB, Hardlund","c(122596.330253619, -201730.545789859)"
1608,AC061,Alder Creek,2021,348.5,1,0,1,2020CASTLE,2020,Castle,4,1143,Giant Sequoia National Monument,"UCB, Hardlund","c(122596.330253619, -201730.545789859)"
1609,AC062,Alder Creek,2021,133,1,0,1,2020CASTLE,2020,Castle,4,962,Giant Sequoia National Monument,"UCB, Hardlund","c(122563.265241848, -201759.638090848)"
1610,AC063,Alder Creek,2021,132.5,1,0,1,2020CASTLE,2020,Castle,4,962,Giant Sequoia National Monument,"UCB, Hardlund","c(122563.421476344, -201764.643387841)"
1611,AC064,Alder Creek,2021,192.2,1,0,1,2020CASTLE,2020,Castle,4,1070,Giant Sequoia National Monument,"UCB, Hardlund","c(122584.88432471, -201780.004007469)"
1612,AC065,Alder Creek,2021,107,1,0,1,2020CASTLE,2020,Castle,4,1070,Giant Sequoia National Monument,"UCB, Hardlund","c(122582.327080926, -201794.112600452)"
1613,AC066,Alder Creek,2021,112.9,1,0,1,2020CASTLE,2020,Castle,4,917,Giant Sequoia National Monument,"UCB, Hardlund","c(122600.826478242, -201810.568041782)"
1614,AC067,Alder Creek,2021,131.5,1,0,1,2020CASTLE,2020,Castle,4,917,Giant Sequoia National Monument,"UCB, Hardlund","c(122600.826478242, -201810.568041782)"
1615,AC068,Alder Creek,2021,120,1,0,1,2020CASTLE,2020,Castle,4,956,Giant Sequoia National Monument,"UCB, Hardlund","c(122580.894718009, -201844.259326079)"
1616,AC069,Alder Creek,2021,108,1,0,1,2020CASTLE,2020,Castle,4,885,Giant Sequoia National Monument,"UCB, Hardlund","c(122540.246710478, -201822.485108871)"
1617,AC070,Alder Creek,2021,104.5,1,0,1,2020CASTLE,2020,Castle,4,885,Giant Sequoia National Monument,"UCB, Hardlund","c(122544.987903759, -201814.320367582)"
1618,AC071,Alder Creek,2021,134,1,0,1,2020CASTLE,2020,Castle,4,840,Giant Sequoia National Monument,"UCB, Hardlund","c(122529.483212386, -201797.771166212)"
1619,AC072,Alder Creek,2021,108,1,0,1,2020CASTLE,2020,Castle,4,806,Giant Sequoia National Monument,"UCB, Hardlund","c(122547.561573613, -202120.863107104)"
1620,AC073,Alder Creek,2021,102,1,0,1,2020CASTLE,2020,Castle,4,840,Giant Sequoia National Monument,"UCB, Hardlund","c(122520.405374181, -201795.049271545)"
1621,AC074,Alder Creek,2021,122,1,0,1,2020CASTLE,2020,Castle,4,962,Giant Sequoia National Monument,"UCB, Hardlund","c(122549.571199539, -201769.085178888)"
1622,AC075,Alder Creek,2021,117,1,0,1,2020CASTLE,2020,Castle,4,982,Giant Sequoia National Monument,"UCB, Hardlund","c(122546.762314575, -201743.120143129)"
1623,AC076,Alder Creek,2021,117,1,0,1,2020CASTLE,2020,Castle,4,982,Giant Sequoia National Monument,"UCB, Hardlund","c(122545.732834606, -201742.150337627)"
1624,AC077,Alder Creek,2021,103.5,1,0,1,2020CASTLE,2020,Castle,4,816,Giant Sequoia National Monument,"UCB, Hardlund","c(122530.167315284, -201755.664170791)"
1625,AC050,Alder Creek,2021,105.3,1,0,1,2020CASTLE,2020,Castle,4,1166,Giant Sequoia National Monument,"UCB, Hardlund","c(122553.462012406, -201605.631179967)"
1626,AC051,Alder Creek,2021,108,1,0,1,2020CASTLE,2020,Castle,4,1185,Giant Sequoia National Monument,"UCB, Hardlund","c(122543.946712026, -201588.894452512)"
1627,AC052,Alder Creek,2021,107.7,1,0,1,2020CASTLE,2020,Castle,4,1185,Giant Sequoia National Monument,"UCB, Hardlund","c(122530.344739399, -201569.279563489)"
1628,AC053,Alder Creek,2021,496.6,1,0,1,2020CASTLE,2020,Castle,4,1185,Giant Sequoia National Monument,"UCB, Hardlund","c(122530.344739399, -201569.279563489)"
1629,AC054,Alder Creek,2021,391.5,1,0,1,2020CASTLE,2020,Castle,4,1133,Giant Sequoia National Monument,"UCB, Hardlund","c(122511.942458251, -201619.957638795)"
1630,AC055,Alder Creek,2021,184.6,1,0,1,2020CASTLE,2020,Castle,4,1170,Giant Sequoia National Monument,"UCB, Hardlund","c(122588.400157835, -201604.537274002)"
1631,AC056,Alder Creek,2021,144.2,1,0,1,2020CASTLE,2020,Castle,4,1170,Giant Sequoia National Monument,"UCB, Hardlund","c(122588.65013812, -201612.545753604)"
1632,AC057,Alder Creek,2021,296,1,0,1,2020CASTLE,2020,Castle,4,1174,Giant Sequoia National Monument,"UCB, Hardlund","c(122608.583547479, -201610.919603688)"
1633,AC058,Alder Creek,2021,121.7,1,0,1,2020CASTLE,2020,Castle,4,1134,Giant Sequoia National Monument,"UCB, Hardlund","c(122587.124068835, -201659.689330374)"
1634,ACNEW2,Alder Creek,2021,105.3,1,0,1,2020CASTLE,2020,Castle,4,1185,Giant Sequoia National Monument,"UCB, Hardlund","c(122557.111220896, -201594.494503772)"
6531,AC003,Alder Creek,2021,469.5,1,0,4,2017PIER,2017,Pier,2,333,Giant Sequoia National Monument,"UCB, Hardlund","c(122370.129104287, -202198.564659432)"
6532,AC004,Alder Creek,2021,144.8,1,1,4,2017PIER,2017,Pier,1,423,Giant Sequoia National Monument,"UCB, Hardlund","c(122367.351517696, -202173.600727228)"
6533,AC005,Alder Creek,2021,179.8,1,1,4,2017PIER,2017,Pier,2,423,Giant Sequoia National Monument,"UCB, Hardlund","c(122373.559633683, -202180.420618201)"
6534,AC006,Alder Creek,2021,171.9,1,1,4,2017PIER,2017,Pier,2,423,Giant Sequoia National Monument,"UCB, Hardlund","c(122375.493611572, -202178.355999473)"
6535,AC007,Alder Creek,2021,187.8,1,1,4,2017PIER,2017,Pier,1,423,Giant Sequoia National Monument,"UCB, Hardlund","c(122385.757152704, -202187.052997982)"
6536,AC008,Alder Creek,2021,128.9,1,1,4,2017PIER,2017,Pier,2,423,Giant Sequoia National Monument,"UCB, Hardlund","c(122374.028305265, -202195.436479926)"
6537,AC009,Alder Creek,2021,226,1,1,4,2017PIER,2017,Pier,2,333,Giant Sequoia National Monument,"UCB, Hardlund","c(122380.173931888, -202200.254256124)"
6538,AC010,Alder Creek,2021,128,1,0,4,2017PIER,2017,Pier,2,333,Giant Sequoia National Monument,"UCB, Hardlund","c(122401.730493954, -202218.618059439)"
6539,AC046,Alder Creek,2021,439.3,1,1,4,2017PIER,2017,Pier,1,100,Giant Sequoia National Monument,"UCB, Hardlund","c(122645.802844672, -202291.139706256)"
6540,AC107S,Alder Creek,2021,218.6,1,1,4,2017PIER,2017,Pier,2,-44,Giant Sequoia National Monument,"UCB, Hardlund","c(122569.188715067, -202301.554574459)"
6541,AC110,Alder Creek,2021,299.2,1,0,4,2017PIER,2017,Pier,1,569,Giant Sequoia National Monument,"UCB, Hardlund","c(122359.520271383, -202146.790938357)"
1447,BC153S,Belknap Camp,2021,127,1,0,1,2020CASTLE,2020,Castle,4,1249,Giant Sequoia National Monument,"UCB, Hardlund","c(127564.259679489, -208222.543331148)"
1489,BC154S,Belknap Camp,2021,414.1,1,1,1,2020CASTLE,2020,Castle,3,581,Giant Sequoia National Monument,"UCB, Hardlund","c(127648.128724923, -207836.138963268)"
1527,BC018,Belknap Camp,2021,200.5,1,1,1,2020CASTLE,2020,Castle,3,530,Giant Sequoia National Monument,"UCB, Hardlund","c(127838.57377587, -207694.903297356)"
1582,BC001,Belknap Camp,2021,141.5,1,1,1,2020CASTLE,2020,Castle,1,137,Giant Sequoia National Monument,"UCB, Hardlund","c(126950.140504573, -207595.451460508)"
1677,BC070S,Belknap Camp,2021,321.5,1,0,1,2020CASTLE,2020,Castle,3,572,Giant Sequoia National Monument,"UCB, Hardlund","c(127579.750810252, -207918.441927838)"
1678,BC071S,Belknap Camp,2021,359.7,1,0,1,2020CASTLE,2020,Castle,3,572,Giant Sequoia National Monument,"UCB, Hardlund","c(127588.735238593, -207918.160732895)"
1704,BC031S,Belknap Camp,2021,331,1,1,1,2020CASTLE,2020,Castle,4,1115,Giant Sequoia National Monument,"UCB, Hardlund","c(127594.764548558, -208111.364812333)"
1705,BC032S,Belknap Camp,2021,194.2,1,1,1,2020CASTLE,2020,Castle,4,718,Giant Sequoia National Monument,"UCB, Hardlund","c(127628.640457434, -208044.170270304)"
1706,BC033S,Belknap Camp,2021,235.5,1,1,1,2020CASTLE,2020,Castle,4,718,Giant Sequoia National Monument,"UCB, Hardlund","c(127635.409670111, -208036.944163097)"
924,BM014,Black Mountain,2020,331,1,1,3,2017PIER,2017,Pier,3,708,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(118254.450691604, -209587.126182837)"
925,BM015,Black Mountain,2020,267.7,1,1,3,2017PIER,2017,Pier,4,772,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(118105.414927503, -209546.053918593)"
926,BM016,Black Mountain,2020,339.6,1,1,3,2017PIER,2017,Pier,3,565,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(117901.484459711, -209561.025258099)"
927,BM018,Black Mountain,2020,239.4,1,0,3,2017PIER,2017,Pier,4,843,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119328.255203046, -209429.778243404)"
928,BM019,Black Mountain,2020,170.3,1,0,3,2017PIER,2017,Pier,4,843,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119333.521469965, -209432.136691261)"
929,BM020,Black Mountain,2020,262,1,1,3,2017PIER,2017,Pier,4,843,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119319.847053867, -209450.776774904)"
930,BM020a,Black Mountain,2020,262,1,0,3,2017PIER,2017,Pier,4,843,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119319.845328652, -209450.53234086)"
931,BM021,Black Mountain,2020,388.3,1,0,3,2017PIER,2017,Pier,4,1122,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119367.182826749, -209469.40090703)"
932,BM022,Black Mountain,2020,232,1,0,3,2017PIER,2017,Pier,4,1015,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119343.278567303, -209480.257926006)"
933,BM023,Black Mountain,2020,128.9,1,0,3,2017PIER,2017,Pier,4,843,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119333.772759956, -209431.931138212)"
934,BM024,Black Mountain,2020,372.1,1,0,3,2017PIER,2017,Pier,4,1164,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119290.484007229, -209500.707842386)"
935,BM025,Black Mountain,2020,261,1,1,3,2017PIER,2017,Pier,3,706,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119104.457063098, -209716.607369593)"
936,BM027,Black Mountain,2020,198.9,1,1,3,2017PIER,2017,Pier,4,826,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119182.588140469, -209695.186494944)"
937,BM027a,Black Mountain,2020,198.9,1,1,3,2017PIER,2017,Pier,4,826,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119184.727005736, -209697.960176469)"
938,BM028,Black Mountain,2020,168.4,1,0,3,2017PIER,2017,Pier,4,909,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119193.381241332, -209715.970113329)"
939,BM029,Black Mountain,2020,177,1,0,3,2017PIER,2017,Pier,4,1037,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119196.783268609, -209715.863929179)"
940,BM030,Black Mountain,2020,185.6,1,0,3,2017PIER,2017,Pier,4,1037,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119195.552824131, -209719.52723648)"
941,BM031,Black Mountain,2020,381,1,1,3,2017PIER,2017,Pier,4,738,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119335.652178143, -209698.233933432)"
942,BM032,Black Mountain,2020,205,1,1,3,2017PIER,2017,Pier,3,603,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119347.346210349, -209749.383627088)"
943,BM033,Black Mountain,2020,388.3,1,1,3,2017PIER,2017,Pier,3,607,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119353.965447164, -209777.617977865)"
944,BM034,Black Mountain,2020,168.4,1,1,3,2017PIER,2017,Pier,3,500,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119368.633342787, -209698.087532673)"
945,BM035,Black Mountain,2020,174.8,1,1,3,2017PIER,2017,Pier,3,500,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119372.456514884, -209698.83620906)"
946,BM036,Black Mountain,2020,203.4,1,1,3,2017PIER,2017,Pier,3,500,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119379.3041375, -209699.357742011)"
947,BM037,Black Mountain,2020,222.8,1,1,3,2017PIER,2017,Pier,3,766,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119379.610603662, -209685.7586419)"
948,BM038,Black Mountain,2020,210.4,1,1,3,2017PIER,2017,Pier,3,528,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119399.574413464, -209725.880348881)"
949,BM040,Black Mountain,2020,329.8,1,1,3,2017PIER,2017,Pier,4,728,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119438.404045132, -209640.902427546)"
950,BM041,Black Mountain,2020,253.7,1,1,3,2017PIER,2017,Pier,4,820,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119436.375581251, -209620.26344297)"
951,BM042,Black Mountain,2020,283.9,1,1,3,2017PIER,2017,Pier,4,820,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119438.468166085, -209619.142296843)"
952,BM043,Black Mountain,2020,439.3,1,1,3,2017PIER,2017,Pier,4,926,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119480.942675471, -209586.168368671)"
953,BM044,Black Mountain,2020,281.4,1,1,3,2017PIER,2017,Pier,3,638,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119673.801228066, -209498.061617268)"
954,BM045,Black Mountain,2020,302.4,1,0,3,2017PIER,2017,Pier,3,704,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119728.073844376, -209515.899567842)"
955,BM046,Black Mountain,2020,257.8,1,0,3,2017PIER,2017,Pier,3,704,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119731.153419981, -209514.889334862)"
956,BM047,Black Mountain,2020,231.1,1,0,3,2017PIER,2017,Pier,3,704,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119737.991725789, -209514.836201402)"
957,BM048,Black Mountain,2020,278.8,1,0,3,2017PIER,2017,Pier,3,704,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119740.209125872, -209516.099919173)"
958,BM049,Black Mountain,2020,488,1,0,3,2017PIER,2017,Pier,3,704,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119727.378279329, -209534.843713357)"
959,BM049a,Black Mountain,2020,488,1,0,3,2017PIER,2017,Pier,3,534,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119723.748542263, -209541.209713378)"
960,BM050,Black Mountain,2020,331.4,1,1,3,2017PIER,2017,Pier,3,534,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119721.025807907, -209540.845664019)"
961,BM051,Black Mountain,2020,297.6,1,0,3,2017PIER,2017,Pier,4,1003,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119759.998771023, -209555.68042903)"
962,BM052,Black Mountain,2020,307.5,1,0,3,2017PIER,2017,Pier,4,987,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119766.380977959, -209572.464259396)"
963,BM053,Black Mountain,2020,317.7,1,0,3,2017PIER,2017,Pier,4,1106,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119804.369431659, -209561.861844883)"
964,BM054,Black Mountain,2020,181.4,1,1,3,2017PIER,2017,Pier,3,787,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119728.594539395, -209626.861620804)"
965,BM055,Black Mountain,2020,386.4,1,1,3,2017PIER,2017,Pier,3,787,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119726.297886153, -209631.574711249)"
966,BM056,Black Mountain,2020,294.1,1,1,3,2017PIER,2017,Pier,3,421,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119721.222326194, -209638.990428186)"
967,BM057,Black Mountain,2020,223.8,1,0,3,2017PIER,2017,Pier,4,919,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119877.610831257, -209517.012936417)"
968,BM058,Black Mountain,2020,438.3,1,0,3,2017PIER,2017,Pier,4,780,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119876.915092241, -209572.035272595)"
969,BM059,Black Mountain,2020,399.8,1,0,3,2017PIER,2017,Pier,4,780,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119881.878780461, -209571.130144347)"
970,BM060,Black Mountain,2020,436.1,1,0,3,2017PIER,2017,Pier,4,780,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119891.857821477, -209575.668958767)"
971,BM061,Black Mountain,2020,141.6,1,1,3,2017PIER,2017,Pier,3,707,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119927.163554067, -209537.391465936)"
972,BM062,Black Mountain,2020,299.2,1,1,3,2017PIER,2017,Pier,3,707,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119961.342003315, -209538.75645113)"
973,BM063,Black Mountain,2020,307.8,1,0,3,2017PIER,2017,Pier,3,821,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119993.142671639, -209620.562674554)"
974,BM070,Black Mountain,2020,483.8,1,1,3,2017PIER,2017,Pier,3,724,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119903.901364859, -209688.634026132)"
975,BM071,Black Mountain,2020,180.5,1,1,3,2017PIER,2017,Pier,2,557,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119857.611229983, -209709.001329504)"
976,BM072,Black Mountain,2020,170.9,1,1,3,2017PIER,2017,Pier,2,557,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119853.633674609, -209709.438642822)"
977,BM073,Black Mountain,2020,417,1,1,3,2017PIER,2017,Pier,2,661,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119844.719870515, -209698.822141328)"
978,BM074,Black Mountain,2020,310,1,0,3,2017PIER,2017,Pier,3,640,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119809.291019784, -209700.739808289)"
979,BM075,Black Mountain,2020,330.4,1,0,3,2017PIER,2017,Pier,3,640,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119804.482310287, -209695.007440906)"
980,BM076,Black Mountain,2020,374.3,1,0,3,2017PIER,2017,Pier,3,640,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119798.712372169, -209700.352194093)"
981,BM079,Black Mountain,2020,198.6,1,1,3,2017PIER,2017,Pier,2,425,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119842.432287118, -209753.198928219)"
982,BM081,Black Mountain,2020,511.8,1,0,3,2017PIER,2017,Pier,2,571,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119812.90931385, -209766.093284046)"
983,BM082,Black Mountain,2020,433.9,1,0,3,2017PIER,2017,Pier,4,705,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119783.270827716, -209613.985147266)"
984,BM083,Black Mountain,2020,350.1,1,0,3,2017PIER,2017,Pier,3,705,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119807.477832363, -209616.266495157)"
985,BM084,Black Mountain,2020,393.1,1,1,3,2017PIER,2017,Pier,3,473,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119745.328667131, -209703.908898692)"
986,BM085,Black Mountain,2020,487.7,1,0,3,2017PIER,2017,Pier,3,776,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(119621.995033217, -209591.591170945)"
991,BM090,Black Mountain,2020,154.1,1,0,3,2017PIER,2017,Pier,3,760,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120649.797034617, -210167.519500881)"
992,BM091,Black Mountain,2020,209.4,1,1,3,2017PIER,2017,Pier,3,606,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120689.594384446, -210076.894872152)"
993,BM092,Black Mountain,2020,175.1,1,1,3,2017PIER,2017,Pier,3,810,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120767.176879158, -210050.753497983)"
994,BM093,Black Mountain,2020,143.2,1,1,3,2017PIER,2017,Pier,3,624,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120734.933568248, -210028.223698539)"
995,BM094,Black Mountain,2020,148.7,1,1,3,2017PIER,2017,Pier,3,624,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120743.014804896, -210019.564262012)"
996,BM095,Black Mountain,2020,144.8,1,1,3,2017PIER,2017,Pier,3,805,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120775.994825057, -209986.906620387)"
997,BM096,Black Mountain,2020,370.2,1,0,3,2017PIER,2017,Pier,4,774,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120797.481689766, -210014.96188867)"
998,BM097,Black Mountain,2020,348.2,1,1,3,2017PIER,2017,Pier,4,679,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120825.464608237, -209900.891280916)"
999,BM098,Black Mountain,2020,491.8,1,0,3,2017PIER,2017,Pier,4,1055,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120877.208655869, -209816.756155755)"
1000,BM099,Black Mountain,2020,431,1,0,3,2017PIER,2017,Pier,4,908,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120849.469209362, -209805.169582275)"
1001,BM100,Black Mountain,2020,378.2,1,0,3,2017PIER,2017,Pier,4,759,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120840.553463446, -209783.53918954)"
1002,BM101,Black Mountain,2020,304.3,1,1,3,2017PIER,2017,Pier,3,640,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120764.761633842, -209564.079349912)"
1003,BM101a,Black Mountain,2020,304.3,1,1,3,2017PIER,2017,Pier,3,640,Giant Sequoia National Monument,"Shive etal, Mortality Study","c(120764.761633842, -209564.079349912)"
